Date,PortfolioValue,Return,Cost,Weights
2020-10-05,145205.81402737185,0.017732921618621722,196.8124369733368,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-06,143141.57563837522,-0.014215948602495532,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-07,145633.22926703107,0.017406917714463566,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-08,146923.89391985186,0.00886243242230278,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-09,148235.9426646342,0.008930125044862125,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-12,150620.67583348232,0.016087415278515094,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-13,150349.99990547638,0.00020333647320058823,301.24135166696465,"{'AAPL': 0.0, 'AMZN': 1.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-14,146860.66499736675,-0.023208080547411636,0.0,"{'AAPL': 0.0, 'AMZN': 1.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-15,145769.65955817912,-0.005965338361003487,216.22171625482406,"{'AAPL': 0.0, 'AMZN': 0.26385422448311485, 'GOOG': 0.0, 'MSFT': 0.7361457755168852, 'SPY': 0.0}"
2020-10-16,145670.97186731198,-0.00014938157221232068,76.92388095178204,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.7528767669310527, 'SPY': 0.24712323306894735}"
2020-10-19,142081.0274831965,-0.02426426218600778,56.7220484928544,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.9475691197236223, 'SPY': 0.05243088027637767}"
2020-10-20,142379.78454029787,0.00400545221483517,269.2631882833606,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-21,142110.29313759838,-0.0018927645070513366,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2020-10-22,143786.17736037675,0.013820482890014807,284.22058627519675,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-23,146071.14629882984,0.015891436718052487,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-26,141571.51810586866,-0.030804360114734308,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-27,142800.7744135334,0.008682935127851676,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-28,134999.64266322923,-0.054629477902641055,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-29,139059.93378249105,0.030413222421717852,44.140582552417726,"{'AAPL': 0.0, 'AMZN': 0.1634840718154012, 'GOOG': 0.8365159281845989, 'MSFT': 0.0, 'SPY': 0.0}"
2020-10-30,143783.89109686008,0.03430884305243098,45.468168402283396,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-02,144229.15020022643,0.003096724535479378,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-03,146373.92919729205,0.01487063464000249,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-04,155148.15029843745,0.05994387900401965,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-05,156411.2472722445,0.008141231277185135,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-06,156267.55020210473,-0.0009187131529593273,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-09,156378.42521418544,0.000709520383069373,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-10,154372.93883160813,-0.012824572058648509,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-11,155465.69382399687,0.007078669361737955,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-12,155211.13537786197,-0.001637393047131619,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-13,157622.00894948706,0.015532864737802576,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-16,158008.7419734228,0.0024535471062272496,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-17,157012.62591973974,-0.006304183181526701,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-18,154939.70909382962,-0.013202230163131823,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-19,156460.02355046518,0.00981229708979825,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-20,154532.56284973831,-0.012319189636994854,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-23,153882.3806518511,-0.004207412249542686,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-24,156899.9645804443,0.019609677961899274,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-25,157126.14633242844,0.0014415666223313028,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-27,159056.3069781057,0.012284146787344241,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-11-30,156177.974755744,-0.018096309898342544,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-01,159491.80264417655,0.021218279297162246,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-02,162139.49411456022,0.016600799705616343,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-03,162034.82352143127,-0.000645558897914178,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-04,162143.03949681838,0.00066785628567545,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-07,161388.2139779734,-0.004655306334378717,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-08,161305.71566004347,-0.0005111793228048667,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-09,158252.6642727832,-0.018927112252455247,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-10,157472.09382430985,-0.004932431640631729,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-11,158043.32308652526,0.0036274951856087867,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-14,156117.6487130131,-0.012184471548082443,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-15,156801.51204235273,0.004380435748150058,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-16,156402.23465672045,-0.0005474823076431212,313.60302408470545,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-17,157491.34348338773,0.0069635119284434666,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-18,154994.99034959925,-0.015850732355024988,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-21,156916.19450906263,0.012395266163957919,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-22,161382.72228144374,0.02846441558409807,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-23,160256.94793544404,-0.006975804659165474,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-24,161492.9010640989,0.007712321647063591,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-28,167268.82809305732,0.03576582618121327,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-29,165041.62077905048,-0.01331513671374418,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-30,163634.36688115782,-0.00852666067656116,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2020-12-31,162373.92851293832,-0.007702772909158551,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-04,158360.17147091645,-0.024719221113764234,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-05,160318.1082851125,0.012363821003791076,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-06,154921.55381244823,-0.03366154036116098,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-07,156908.85655201843,0.014857515234280694,309.84310762489645,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-01-08,157946.6237554,0.00863108388686551,313.8177131040369,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-11,154274.56354838537,-0.023248741376715176,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-12,154000.8366883937,0.0001501253512449663,296.8428194000037,"{'AAPL': 0.03793985031464878, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.9620601496853513}"
2021-01-13,154403.86043355556,0.002693107140643747,11.685537384576653,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-01-14,151871.60083443535,-0.014530461235413421,292.9570921635499,"{'AAPL': 0.9486715271915684, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.05132847280843155}"
2021-01-15,150478.03689673505,-0.007292428184224264,288.1525270012641,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-01-19,151659.5648263916,0.007851829768801277,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-01-20,153758.35376920708,0.01383881686076327,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-01-21,153804.59861414088,0.002305373885513884,307.51670753841415,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-22,155964.2534789227,0.01607369676358128,307.60919722828174,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-25,160281.98316655617,0.027684098063002427,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-26,160551.13700870614,0.001679252008444987,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-27,159317.4873985853,-0.007683842251792639,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-28,153743.71230729044,-0.034985331380165574,0.0,"{'AAPL': 1.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-01-29,148960.23813350266,-0.029171642828124456,307.4874246145809,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 1.0, 'SPY': 0.0}"
2021-02-01,153898.59737851165,0.03315219757223464,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 1.0, 'SPY': 0.0}"
2021-02-02,153808.70040917088,-0.0005841311803490568,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 1.0, 'SPY': 0.0}"
2021-02-03,156049.91569604047,0.014571446744607863,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 1.0, 'SPY': 0.0}"
2021-02-04,155158.50999229978,-0.0037197508462046835,312.09983139208094,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-05,157839.08345146143,0.01727635473745326,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-08,157456.15264712524,-0.002426083552708458,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-09,156748.95258182762,-0.00449140953470728,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-10,157641.95660893802,0.005697033456375067,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-11,157680.33180627975,0.00024343263790438385,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-12,158298.7530847193,0.003921993766472509,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-16,159637.15459514197,0.008454908736434508,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-17,160119.3774637273,0.0030207433213671475,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-18,159283.55456249314,-0.005219998444120133,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-19,158075.30256855223,-0.007585541377825522,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-22,155347.35574944128,-0.017257261411395608,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-23,155797.26387981905,0.00289614282912809,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-24,157626.14621268545,0.011738860409494567,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-25,152825.53393546125,-0.030455685129462617,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-02-26,153239.3337577917,0.002707661551538898,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-01,156598.47045626602,0.021920851625364834,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-02,156171.90203301172,-0.0027239628970285867,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-03,152475.7159068904,-0.02366742082285722,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-04,154159.41323305675,0.011042396595104309,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-05,158632.04363981175,0.029013021734801914,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-08,152284.6263919778,-0.04001346198531186,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-09,154431.02358096914,0.014094641329496671,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-10,154606.31426539086,0.0011350742898483812,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-11,159100.74613296232,0.02907017018629987,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-12,155124.65700778516,-0.024991014950076273,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-15,155468.46084026867,0.002216306801995138,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-16,157426.79874391446,0.012596367733117342,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-17,157318.46225401093,-0.0006881705704997465,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-18,153191.150794523,-0.026235391576761358,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-19,153410.63938208696,0.001981857353525123,83.9480480767596,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.7260022930784036, 'MSFT': 0.0, 'SPY': 0.27399770692159636}"
2021-03-22,152980.60485129512,-0.0022564008416452452,84.06832681613555,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-23,151472.97062189237,-0.007870809395967071,305.9612097025903,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-03-24,150559.79009178496,-0.004036743330251838,302.9459412437847,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.9628305471068358, 'MSFT': 0.037169452893164236, 'SPY': 0.0}"
2021-03-25,150497.07080397356,-0.00034226049639574097,11.192450050842586,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-03-26,151592.46373087203,0.008548344870654465,189.48812650295935,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.37045908770618974, 'MSFT': 0.0, 'SPY': 0.6295409122938103}"
2021-03-29,151403.62051502737,-0.0005051857036807439,112.31761163374502,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-03-30,151001.98263138585,-0.0026527627428940548,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-03-31,151614.05034475282,0.0040533753444886855,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-04-01,153251.30436558244,0.01079882779403829,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 0.0, 'SPY': 1.0}"
2021-04-05,159226.44782005777,0.0410713276361816,306.5026087311649,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-06,159169.2103617949,-0.000359472054087151,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-07,160952.8215107571,0.011205754837308124,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-08,162080.39063954138,0.007005587837482841,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-09,163542.7395059516,0.009022367608074289,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-12,161318.40872735964,-0.013600914264439323,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-13,162211.29767802038,0.005534947670912116,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-14,160611.91753864012,-0.008735587618968822,183.97627661141206,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.43291164288509104, 'MSFT': 0.567088357114909, 'SPY': 0.0}"
2021-04-15,163401.63218543638,0.018486804071223245,176.22850244750637,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.9815275399747612, 'MSFT': 0.018472460025238835, 'SPY': 0.0}"
2021-04-16,163473.8514763935,0.00047893672432586243,6.036860237208506,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-19,162866.0534475923,-0.0027386308977888386,160.54315661654323,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.5089638031813103, 'MSFT': 0.4910361968186897, 'SPY': 0.0}"
2021-04-20,162086.35074077654,-0.003809054635733111,159.94625495155034,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-21,162062.3087924186,-0.00014832802545106105,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-22,159684.649356447,-0.01288917511417765,292.58108740891345,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.09731914351635923, 'MSFT': 0.9026808564836408, 'SPY': 0.0}"
2021-04-23,162368.91449527894,0.017295283681562454,76.20813014887437,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.33593985770524504, 'MSFT': 0.664060142294755, 'SPY': 0.0}"
2021-04-26,162954.47491627152,0.0049410405021901305,215.64544892795968,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-27,161580.38235505752,-0.008432370831914948,0.0,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 1.0, 'MSFT': 0.0, 'SPY': 0.0}"
2021-04-28,156695.95714459664,-0.028285644517292097,323.160764710115,"{'AAPL': 0.0, 'AMZN': 0.0, 'GOOG': 0.0, 'MSFT': 1.0, 'SPY': 0.0}"
